ID,TOPIC,LIKES,STARTED,HOWMANYMONTHSOLD,CATEGORY,PROARGUER,CONARGUER
439,"Christians need to stop being offended every time someone says ""Happy Holidays"".",0,12/14/2007,158.53333333333333,Politics,olivemike81,clsmooth
440,Legalize narcotics,0,12/14/2007,158.53333333333333,Politics,Araj,Logos
441,weather or not the us would be justified in persuing military action aginst iran,0,12/14/2007,158.56666666666666,Politics,A-ThiestSocialist,victork
443,"Individualists and anti-collectivists should be opposed to the wars in Iraq, Afghanistan, and Iran",0,12/14/2007,158.56666666666666,Politics,clsmooth,Ragnar_Rahl
445,Celebrity Performers are Paid far too much,0,12/14/2007,158.56666666666666,Entertainment,Jade.lynn132,Napier
446,Stay in Iraq until the job is done.,0,12/14/2007,158.56666666666666,Politics,FrontLineConservative,Tatarize
448,The Old Testament of the Bible: A Depressing Paradigm PART II,0,12/15/2007,158.56666666666666,Religion,vasilicus,joze14rock
452,Illegal Immigration,0,12/14/2007,158.56666666666666,Politics,IraqiStateOfAmerica,FrontLineConservative
453,"There is an omnipotent, omniscient and benevolent being.",0,12/14/2007,158.6,Religion,bookworld,Devils_Advocate
454,The ACLU is Damaging the our Nation.,3,12/14/2007,158.56666666666666,Politics,mikelwallace,msoshima54
455,"Education should be funded by vouchers granted to individual families, not public schools.",1,12/14/2007,158.53333333333333,Politics,Logos,clsmooth
457,moutain top removal,0,12/15/2007,158.56666666666666,Miscellaneous,hcallega,ahundredhighways
459,The Best President of All Time,0,12/15/2007,158.56666666666666,Politics,Redman,SimonZ
460,The Separation of Church and State.,0,12/15/2007,158.56666666666666,Religion,Redman,SimonZ
467,Standardized Tests Such As The SAT Are Socioeconomically Biased,0,12/15/2007,158.53333333333333,Education,KevinL75,repete21
469,Humanity is meant to worship That Which Is Sacred (God) in many different ways.,0,12/15/2007,158.6,Religion,Browncoat,dullurd
471,The Church of Jesus Christ of Latter-Day Saints is the closest to the church Jesus instilled,2,12/15/2007,158.5,Religion,wheelhouse3,SimonZ
474,"The ""Impossibility"" of A New American Revolution",0,12/15/2007,158.53333333333333,Politics,FunkeeMonk91,SolaGratia
475,I am way cooler than you,0,12/15/2007,158.53333333333333,Entertainment,coolman,dlw7505
476,Gummy Bears are Superior to Gummy Worms.,0,12/15/2007,158.53333333333333,Society,nickman,iluvdb8
477,"""I Am Legend"" is an extremely underrated movie",0,12/15/2007,158.53333333333333,Entertainment,joze14rock,revleader5
481,Being Christine is so much better than being Kayla.,0,12/15/2007,158.6,Society,vicious_wit,pumpkinonwheels
482,Do you honestly beleive that George w. Bush stole the 2000 election?,0,12/15/2007,158.53333333333333,Politics,revleader5,repete21
483,Bill Clinton as a president did barely anything to help the environment.,0,12/15/2007,158.6,Politics,revleader5,A_ZulDare
486,NAFTA was Bill Clinton's greatest accomplishment and it needs to be further expanded.,0,12/15/2007,158.53333333333333,Politics,Travis0485,clsmooth
487,Socialized Medicine is bad for America!,0,12/15/2007,158.5,Politics,griffinisright,TeaandScarves
491,Boxing is DEAD: Prepare the way for Mixed Martial Arts,0,12/15/2007,158.73333333333332,Sports,cghslaxforce,IraqiStateOfAmerica
492,Capitalistic ideology is bad,0,12/15/2007,158.56666666666666,Politics,evO,wingnut2280
493,"Being gay is a choice, God did not ""make"" them that way",0,12/15/2007,158.5,Religion,republican92,Tatarize
494,Texas A&M University is the best university in the state of Texas!,0,12/15/2007,158.56666666666666,Sports,FrontLineConservative,foxinsoxandrox
497,"Does the McCain-Feingold ""Campaign Finance Reform Act"" violate Americans' ""Freedom of Speech""???",0,12/15/2007,158.56666666666666,Politics,Jones1,Csavage472
499,Patrick Willis deserves the defensive rookie of the year and is the best linebacker this year.,0,12/15/2007,158.56666666666666,Sports,frank_gore_is_da_best,wingnut2280
500,Allow gay marriage,0,12/15/2007,158.5,Politics,Logos,Araj
502,Just because your so cute and for the sake of arguing i want to debate.,0,12/15/2007,158.5,Entertainment,IraqiStateOfAmerica,artC
503,There will be a more peaceful world if America actively maintains it's hegemony,0,12/15/2007,158.53333333333333,Politics,alvinthegreat,Korezaan
507,Gun Control Laws,0,12/15/2007,158.5,Politics,MidnightSpecial,PoeJoe
508,Minimum Wage,4,12/15/2007,158.53333333333333,Politics,Aturaten,Klashbash
511,"Patriotism, in moderation, should be taught in public schools.",0,12/31/2007,158.0,Society,Lennox,Korezaan
516,Big Ben needs to grow another beard.,0,12/16/2007,158.53333333333333,Sports,cloppbeast,erica11
517,changing the curfew time,0,12/16/2007,158.53333333333333,Society,Partyboat,erica11
518,People should stop trying to prove or disprove that god exists.,1,12/16/2007,158.46666666666667,Religion,olivemike81,Korezaan
519,curfew time staying the same,0,12/16/2007,158.53333333333333,Politics,erica11,nrw
520,You can only be moral if you believe in a religion.,0,12/16/2007,158.5,Religion,gack1224,amac112
521,changing curfew time to 11:00 p.m. in california,0,12/16/2007,158.5,Society,Ragnar_Rahl,erica11
522,The murder of babies-abortion- should it be legalized?,0,12/16/2007,158.5,Politics,Partyboat,lucasrererer
523,English Should be the Official Language of the United States,0,12/16/2007,158.53333333333333,Politics,kinley_cutie,lucasrererer
524,Mike Huckabee for President???,1,12/16/2007,158.5,Politics,iluvdb8,Advidoct
527,Is Chuck Norris God?,0,12/16/2007,158.5,Religion,Walker,TexasRanger
528,Recycling paper is a good way to fight climate change.,0,12/16/2007,158.53333333333333,Politics,zarul,Daxitarian
529,"If all faiths are given the chance, public displays of faith are constitutionally acceptable.",0,12/16/2007,158.5,Religion,aremisasling,Tatarize
530,Protect Our Manufacturers NOW!!! Implement Tort Reform.,0,12/16/2007,158.5,Politics,C-Mach,ABNYU
531,Gay Marriage,0,12/16/2007,158.46666666666667,Society,dbaytor,mrpresident
534,The US needs to abolish the Federal Reserve.,0,12/16/2007,158.66666666666666,Politics,crutherford,invertman
535,""" TV {prime time} tries to
 run head & head VS. cable and XXX movies"".",0,12/16/2007,158.63333333333333,Arts,TheLibertarian,ruth421963
536,Sex Ed. In School..are you For or Against?,0,12/16/2007,158.53333333333333,Education,ruth421963,countrylover
539,Debate.org is an idiotic website and a waste of time.,1,12/16/2007,158.46666666666667,Entertainment,md,Darth_Grievous_42
540,Mandatory health insurance participation (through private insurance companies) for all Americans.,0,12/16/2007,158.53333333333333,Health,TheRedneckCabbie,CongressmanDrew
541,Term Limits Violate the Principles of Democracy,0,12/17/2007,158.63333333333333,Politics,NeenahLibertarian,C-Mach
543,The United States Federal Government should ban the sale or export of Microsoft products.,0,12/16/2007,158.5,Technology,dr.doom,repete21
546,The US should create a limitization law on cars and who gets them.,-1,12/16/2007,158.5,Technology,Darth_Grievous_42,C-Mach
547,The Problem of Evil makes it unlikely that God exsits,0,12/16/2007,158.46666666666667,Religion,kvaughan,SnoopyDaniels
548,College campuses should allow students to carry guns for protection.,0,12/16/2007,158.5,Politics,Korezaan,SandlasJuagas
551,Disregarding correct spelling and grammar while typing on a computer is a bad habit.,0,12/16/2007,158.5,Society,SandlasJuagas,Lacan
556,Beauty pageants do more good than harm,-1,12/16/2007,158.5,Society,AREA,philosopherpirate
560,Do We Really Want Over-Regulation?,0,12/16/2007,158.53333333333333,Politics,ghatem,C-Mach
562,"Mike Huckabee is Radical, Dangerous, and bad for America",0,12/16/2007,158.5,Politics,LandonWalsh,C-Mach
564,"""Universal Healthcare"" is just a euphemism for socialism.",0,12/17/2007,158.46666666666667,Politics,KevinL75,Whiplash
565,This House supports mandatory drug testing to all Philippine High Schools,1,3/31/2008,155.0,Society,eurie_leadworth,Ragnar_Rahl
568,There should be a federal law saying school has to start at 12 noon.,0,12/17/2007,158.46666666666667,Education,guitaristofra,shlh1514
569,Ape Escape is the greatest video game of all time.,0,12/17/2007,158.5,Entertainment,guitaristofra,nrw
571,Drug Legalization,0,12/17/2007,158.43333333333334,Politics,cloppbeast,kels1123
572,Neoliberalism is the answer for international development.,0,12/17/2007,158.66666666666666,Society,C-Mach,sqharawa
574,I'm going to be a single issue voter in 2008,0,12/17/2007,158.6,Politics,nels96,Guardian27
584,The Patriots are underachieving in the second half of the season.,0,12/17/2007,158.5,Sports,crronaldo180,Conspicuous_Conservative
586,graffiti IS IT RIGHT OR IS IT WRONG????,0,12/17/2007,158.46666666666667,Arts,imnotmuchforarguments,wingnut2280
589,The Children Of Today Have An Edge Over The Adults In Exposure And Opportunities,0,12/17/2007,158.5,Education,crronaldo180,RepublicanView333
591,National Sales Tax,0,12/17/2007,158.5,Politics,C-Mach,policydebategod
592,Best Canidate for President,0,12/17/2007,158.46666666666667,Politics,RepublicanView333,scaryspeaker
593,War in Iraq,0,12/17/2007,158.46666666666667,Politics,policydebategod,RDJORD
594,Death Penalty,0,12/17/2007,158.46666666666667,Politics,repete21,policydebategod
595,Remove the Qualifications for President,0,12/17/2007,158.46666666666667,Politics,policydebategod,RepublicanView333
596,Remove the qualifications for president,1,12/17/2007,158.46666666666667,Politics,policydebategod,mrmatt505
598,Corporate Capitalism Has Not Failed,0,12/17/2007,158.43333333333334,Politics,C-Mach,brittwaller
600,Debate.org user's need to rethink some things,0,12/17/2007,158.46666666666667,Technology,Darth_Grievous_42,revleader5
602,Lower the Drinking Age from 21 to 18,0,12/17/2007,158.43333333333334,Politics,Boulder_Boy101,james94
603,"Drugs that are now illegal to own, use, or sell, should be legalized.",0,12/17/2007,158.46666666666667,Politics,debaterjake,magpie
607,George Bush is a good president,8,12/17/2007,158.43333333333334,Politics,Phil,policydebategod
609,The Death Penalty should be abolished,0,12/17/2007,158.46666666666667,Politics,policydebategod,DeKHaole
612,Learning to play percussion well is as hard if not harder than learing to play another instrument.,0,12/17/2007,158.46666666666667,Arts,SandlasJuagas,nrw
614,The American invasion of Afghanistan is justifiable.,2,12/17/2007,158.46666666666667,News,sagarous,iq_two
615,"The categorizations of ""Good"" and ""bad"" are illusions and nothing more. (and so is morality)",0,12/17/2007,158.46666666666667,Society,Harlan,mikelwallace
618,Children *need* exposure and interaction with electronic media.,0,12/17/2007,158.5,Technology,macaroona,ww54ww
619,Gay Marriage,0,12/17/2007,158.43333333333334,Politics,Curtispov11,moderate84
620,Monogamy is generally bad.,0,12/17/2007,158.46666666666667,Society,bsergent,Fenrir
621,"Despite the recent NIE, the US would be justified in taking military action against Iran",0,12/17/2007,158.43333333333334,Politics,SnoopyDaniels,rwebberc
624,Stopping Illegal Immigration,0,12/17/2007,158.43333333333334,News,mostatebears17,philosopherpirate
627,The Existence of God,0,12/18/2007,158.4,Religion,Devils_Advocate,Cindela
628,Socialism is a viable solution to the failure of US social programs.,0,12/18/2007,158.43333333333334,Politics,sqharawa,Chickenman
629,The earth is flat,2,12/18/2007,158.43333333333334,Science,mrmatt505,wingnut2280
631,No Child Left Behind,0,12/18/2007,158.46666666666667,Education,Jesso5288,Csavage472
633,Abortion cannot be justified logically.,0,12/18/2007,158.4,Society,SnoopyDaniels,Kasrahalteth
634,President George W. Bush is a good president.,0,12/18/2007,158.46666666666667,Politics,Demosthenes,ww54ww
638,Jesus is a mythological figure. Christianity is not for thinking people.,0,12/18/2007,158.43333333333334,Religion,Sunta,revleader5
640,Alternative Energy used by 2010,0,12/18/2007,158.46666666666667,Politics,mostatebears17,righty10294
641,Tell me your thoughts on Abortion.,0,12/18/2007,158.46666666666667,Society,Kasrahalteth,tjzimmer
643,The true Idenity of Santa,0,12/18/2007,158.4,Religion,RepublicanView333,clsmooth
644,Falcon Punch is the greatest move ever.,0,12/18/2007,158.43333333333334,Sports,FlaconPunch,Falcon_Kick
646,"There is a God, He does exist!",0,12/18/2007,158.43333333333334,Religion,riclanda,Logos
647,The USFG and state and local government should increase the punishment to age restriction violators.,0,12/18/2007,158.46666666666667,Society,momo_taro,spoon171
648,Appropriating as your username the full name of a fictional person with whom you obviously disagree.,0,12/18/2007,158.46666666666667,Politics,johngalt,Ragnar_Rahl
650,Gay marriage and equal rights,0,12/18/2007,158.46666666666667,Politics,policydebater,KevinL75
651,"All love is conditional, all relationships are exchanges.",0,12/18/2007,158.43333333333334,Society,bsergent,killa_connor
652,Evolution and Creationism should both be taught in public schools,0,12/18/2007,158.43333333333334,Education,SolaGratia,KevinL75
654,Hilary Clinton has more experience than Barack. Obama.,0,12/18/2007,158.46666666666667,Politics,KevinL75,nevrfaded
655,the ACLU has been defending evil sence 1920,0,12/18/2007,158.4,Politics,griffinisright,philosopherpirate
656,"torture should be allowed in justifiable situation, such as military interpretations.",0,12/18/2007,158.46666666666667,Politics,momo_taro,KevinL75
657,We should replace capital punishment with gladitorial combat,0,12/18/2007,158.46666666666667,Sports,wingnut2280,spoon171
658,"""The Spy"" is the coolest",0,12/18/2007,158.56666666666666,Society,wingnut2280,lilbugleboy09
660,Legalize Marijuana for ALL uses.,0,12/18/2007,158.43333333333334,Society,Ahking,Krieger
661,"Is there a ""God""?",0,12/18/2007,158.43333333333334,Religion,Partyboat,Cindela
664,U.S. Immigration policy is too harsh on the southern border,0,12/18/2007,158.46666666666667,Politics,Curtispov11,rojogato19
665,Novinha.stumbleupon.com is a classic example of an attention whore's blog.,0,12/18/2007,158.46666666666667,Society,bsergent,Ragnar_Rahl
668,"Intelligent Design should be taught alongside Evolution in science class, in USA High Schools.",0,12/18/2007,158.46666666666667,Science,bmurph517,Scyrone
669,"There should be a debate section for philosophy and ""other"" topics.",0,12/18/2007,158.46666666666667,News,longjonsilver,cjet79
670,'Nothing' exists.,0,12/18/2007,158.5,Religion,Scyrone,cjet79
672,Sagarous (who is I) is a man.,3,12/18/2007,158.4,Entertainment,sagarous,foxinsoxandrox
673,Consequentialism is the most justifiable ethical theory.,0,12/18/2007,158.46666666666667,Society,longjonsilver,YaleMM
675,The Bible should not exist and is not the word of god.,0,12/19/2007,158.36666666666667,Religion,Tavadon,shlh1514
676,Social security should be privatized.,1,12/19/2007,158.4,Politics,SnoopyDaniels,Doclotus
678,Gay marraige.,0,12/19/2007,158.4,Religion,freckles14,Tatarize
681,Time does not exist,1,12/19/2007,158.36666666666667,Science,bobsatthepub,brittwaller
683,Barack Obama is too inexperienced to be president,0,12/19/2007,158.36666666666667,Politics,righty10294,KingYosef
685,The Problem of Evil makes it unlikely that God exsits (debate #2),0,12/19/2007,158.4,Religion,kvaughan,Advidoct
